,EVALUATION_METRICS,CONFORMITY_DIST_MEANING,RECOMMENDER,CONFORMITY,TRADEOFF,DISTRIBUTION_LABEL,CALIBRATION_MEASURE,RELEVANCE,SELECTOR_LABEL,TRADEOFF_WEIGHT,COMBINATION
0,0.40127050508261225,USERS_CAND_ITEMS,SVD,IF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-IF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
1,0.4214649563788623,USERS_REC_LISTS,SVD,IF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-IF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
0,0.3986776598439577,USERS_CAND_ITEMS,SVD,IF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-IF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
1,0.42389412645380053,USERS_REC_LISTS,SVD,IF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-IF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
1,0.4200992902719768,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
1,0.42282779653534824,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
1,0.4412571548797463,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
1,0.42418276949609685,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
1,0.42350091466465956,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
1,0.4229136698777232,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
1,0.42157056521822533,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
1,0.42153873771452977,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
1,0.4204592887532647,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
1,0.4194851989050491,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
1,0.42141291362347083,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
1,0.4215970093290678,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
0,0.4697302658610312,USERS_CAND_ITEMS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
1,0.42282779653534824,USERS_REC_LISTS,SVD,LOF,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-LOF-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
1,0.00465465883368524,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
1,0.00470919982598954,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
1,0.0022779217118324,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
1,0.0050039679679321,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
1,0.00453115453279016,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
1,0.00456844785921714,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
1,0.0044978895531725,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
1,0.0050623048958762,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
1,0.0048385026534231,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
1,0.00447021014184314,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
1,0.00511996914984734,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
1,0.00463368359823222,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
0,0.00369289780362792,USERS_CAND_ITEMS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
1,0.00470919982598954,USERS_REC_LISTS,SVD,OPTICS,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-OPTICS-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
1,0.00153861104926728,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
1,0.00154334684500738,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
1,0.00222578344224628,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
1,0.00181868421047924,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
1,0.00168696481941196,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
1,0.00169066437934714,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
1,0.00162944107874972,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
1,0.0016206182932846,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
1,0.00163422609561732,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
1,0.00172050233776928,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
1,0.00160408686136082,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
1,0.0016294895051907,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
0,0.00675856451989448,USERS_CAND_ITEMS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
1,0.00154334684500738,USERS_REC_LISTS,SVD,DBSCAN,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-DBSCAN-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
1,0.46338192114391025,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
1,0.4635222930943788,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
1,0.46583489462845745,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
1,0.4623815367635783,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
1,0.4628637804888781,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
1,0.46443102969107247,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
1,0.4635444280578619,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.4,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.4
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
1,0.46427475113732425,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.5,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.5
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
1,0.4638254906924075,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.6,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.6
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
1,0.4635730004571736,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.7,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.7
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
1,0.46292659226487154,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.8,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.8
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
1,0.4644035994546132,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.9,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.9
0,0.4656848014641014,USERS_CAND_ITEMS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
1,0.4635222930943788,USERS_REC_LISTS,SVD,OSVM,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@1.0,SVD-OSVM-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@1.0
0,0.33607066409098785,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
1,0.3271252407005167,USERS_REC_LISTS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,VAR,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-VAR
0,0.3360662800402136,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
1,0.3298955437637609,USERS_REC_LISTS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,CGR,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-CGR
0,0.3365457041209322,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
1,0.3320452892976951,USERS_REC_LISTS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.0,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.0
0,0.33561712373748304,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
1,0.3286478821301227,USERS_REC_LISTS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.1,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.1
0,0.3364721395520384,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
1,0.32756116845151945,USERS_REC_LISTS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.2,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.2
0,0.33571711385140346,USERS_CAND_ITEMS,SVD,SGD,LIN,CWS,VICIS_EMANON2,NDCG,SURROGATE,C@0.3,SVD-SGD-LIN-CWS-VICIS_EMANON2-NDCG-SURROGATE-C@0.3
